"scian_code","period","institution_code","firm_size","N","sum_loans","sum_disposition","mean_disposition","sum_past_due","sum_total","wa_interest_rate_d","wa_interest_rate_iv_d","wa_term_d","wa_past_due_pct","mean_atm","mean_est_pos","mean_branches","mean_transactions_atm","mean_total_staff","wa_atm","wa_est_pos","wa_branches","wa_transactions_atm","wa_total_staff","i_sector","i_other_sector","num_atm","num_est_pos","num_branches","num_transactions_atm","total_staff","Banorte","BBVA México","Citibanamex","HSBC","Inbursa","Santander","Scotiabank","S11","S21","S23","S31-33","S43-46","S48-49","S51","S54","S62","S72","S52","S61","S71","S93","year","A2016","A2017","A2018","A2019","A2020","A2021","industry_year","X11_2016","X21_2016","X23_2016","X31-33_2016","X43-46_2016","X48-49_2016","X51_2016","X54_2016","X62_2016","X72_2016","X52_2016","X61_2016","X71_2016","X11_2017","X21_2017","X23_2017","X31-33_2017","X43-46_2017","X48-49_2017","X51_2017","X54_2017","X62_2017","X72_2017","X52_2017","X61_2017","X71_2017","X93_2017","X11_2018","X21_2018","X23_2018","X31-33_2018","X43-46_2018","X48-49_2018","X51_2018","X54_2018","X61_2018","X62_2018","X71_2018","X72_2018","X52_2018","X93_2018","X11_2019","X21_2019","X23_2019","X31-33_2019","X43-46_2019","X48-49_2019","X54_2019","X72_2019","X51_2019","X61_2019","X62_2019","X71_2019","X52_2019","X11_2020","X21_2020","X23_2020","X31-33_2020","X43-46_2020","X48-49_2020","X54_2020","X62_2020","X72_2020","X51_2020","X61_2020","X71_2020","X52_2020","X11_2021","X21_2021","X23_2021","X31-33_2021","X43-46_2021","X48-49_2021","X54_2021","X72_2021","X51_2021","X61_2021","X62_2021","X71_2021","X52_2021","deflactor_adhoc","deflactor_inpp","inflacion_adhoc","inflacion_inpp","INPC","inflation","N_sect"
"11",2016-06-01,"040002","L",20,202,991878791,49593939.55,0,2421751025,5.37193841147471,5.37193841147471,0.478781797039151,0,NA,NA,NA,NA,NA,0,0,0,0,0,5.37193841147471,4.72236137023416,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.633379,85.335477,8.84968792690628,5.60128654815099,89.32402789,2.53798789510662,7462
"11",2016-06-01,"040012","L",39,1027,1068758706,27404069.3846154,54455710,8567563799,5.99840423528676,5.99840423528676,5.99840423849609,0.635603203869413,NA,NA,NA,NA,NA,0,0,0,0,0,5.99840423528676,5.67403616407278,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.633379,85.335477,8.84968792690628,5.60128654815099,89.32402789,2.53798789510662,7462
"11",2016-06-01,"040014","L",33,565,1345356503,40768378.8787879,44092778,6001572107,5.86975302333675,5.86975302333675,4.51408730136416,0.734687132202776,NA,NA,NA,NA,NA,0,0,0,0,0,5.86975302333675,5.86143136069124,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.633379,85.335477,8.84968792690628,5.60128654815099,89.32402789,2.53798789510662,7462
"11",2016-06-01,"040021","L",6,37,56280043,9380007.16666667,38739661,323575255,6.52835627204478,6.52835627204478,0.082877264326184,11.972380582687,NA,NA,NA,NA,NA,0,0,0,0,0,6.52835627204478,6.10188442729127,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.633379,85.335477,8.84968792690628,5.60128654815099,89.32402789,2.53798789510662,7462
"11",2016-06-01,"040044","L",10,64,150055657,15005565.7,0,1448553771,5.76604808361207,5.76604808361207,1.17757685070147,0,NA,NA,NA,NA,NA,0,0,0,0,0,5.76604808361207,6.83518554153553,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.633379,85.335477,8.84968792690628,5.60128654815099,89.32402789,2.53798789510662,7462
"11",2016-06-01,"040072","L",70,221,1105597330,15794247.5714286,0,3358031563,6.62100890368467,6.62100890368467,6.62100890384748,0,NA,NA,NA,NA,NA,0,0,0,0,0,6.62100890368467,6.51801780586096,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.633379,85.335477,8.84968792690628,5.60128654815099,89.32402789,2.53798789510662,7462
"11",2016-07-01,"040002","L",20,223,448452477,22422623.85,0,2392993132,5.03673451057781,5.03673451057781,2.84284779187428,0,NA,NA,NA,NA,NA,0,0,0,0,0,5.03673451057781,5.03510406559358,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.88806198,85.7374407,6.15602319992719,5.50202178726254,89.55691448,2.65482915723581,7462
"11",2016-07-01,"040012","L",44,1107,813416899,18486747.7045455,96725740,11021599015,6.13960101719008,6.13960101719008,6.13960101903415,0.877601697070994,NA,NA,NA,NA,NA,0,0,0,0,0,6.13960101719008,5.73458697641522,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.88806198,85.7374407,6.15602319992719,5.50202178726254,89.55691448,2.65482915723581,7462
"11",2016-07-01,"040014","L",30,552,1064872405,35495746.8333333,0,4783075471,6.5603494417249,6.5603494417249,5.83858514955132,0,NA,NA,NA,NA,NA,0,0,0,0,0,6.5603494417249,5.85098346958225,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.88806198,85.7374407,6.15602319992719,5.50202178726254,89.55691448,2.65482915723581,7462
"11",2016-07-01,"040021","L",4,17,71205303,17801325.75,0,135906035,7.36233649198853,7.36233649198853,5.93963994507544,0,NA,NA,NA,NA,NA,0,0,0,0,0,7.36233649198853,5.83292352275261,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.88806198,85.7374407,6.15602319992719,5.50202178726254,89.55691448,2.65482915723581,7462
"11",2016-07-01,"040044","L",14,126,130618500,9329892.85714286,0,2910345655,6.60070639250948,6.60070639250948,3.27319151575006,0,NA,NA,NA,NA,NA,0,0,0,0,0,6.60070639250948,6.39129580838436,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.88806198,85.7374407,6.15602319992719,5.50202178726254,89.55691448,2.65482915723581,7462
"11",2016-07-01,"040072","L",22,129,953634775,43347035.2272727,0,1993198870,7.57367498713541,7.57367498713541,7.57367498684179,0,NA,NA,NA,NA,NA,0,0,0,0,0,7.57367498713541,6.40100607398999,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.88806198,85.7374407,6.15602319992719,5.50202178726254,89.55691448,2.65482915723581,7462
"11",2016-08-01,"040002","L",20,219,437061584,21853079.2,0,2358632778,6.0249208882426,6.0249208882426,2.18650806427316,0,NA,NA,NA,NA,NA,0,0,0,0,0,6.0249208882426,5.05796528218489,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.51618695,86.01712936,7.98555944862176,5.50379598375548,89.80933349,2.72743677596385,7462
"11",2016-08-01,"040012","L",43,1185,1309264922,30448021.4418605,97010085,10838431603,7.61023479099213,7.61023479099213,7.61023479096922,0.895056485600263,NA,NA,NA,NA,NA,0,0,0,0,0,7.61023479099213,6.31978730156958,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.51618695,86.01712936,7.98555944862176,5.50379598375548,89.80933349,2.72743677596385,7462
"11",2016-08-01,"040014","L",34,588,1255327943,36921410.0882353,0,5572143942,6.52281399469334,6.52281399469334,5.39926602032151,0,NA,NA,NA,NA,NA,0,0,0,0,0,6.52281399469334,6.63939500589624,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.51618695,86.01712936,7.98555944862176,5.50379598375548,89.80933349,2.72743677596385,7462
"11",2016-08-01,"040021","L",7,27,167214785,23887826.4285714,0,441610309,7.45323953859702,7.45323953859702,6.49040601882184,0,NA,NA,NA,NA,NA,0,0,0,0,0,7.45323953859702,5.92849090132175,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.51618695,86.01712936,7.98555944862176,5.50379598375548,89.80933349,2.72743677596385,7462
"11",2016-08-01,"040044","L",8,35,158941113,19867639.125,0,989785340,7.09289232138446,7.09289232138446,6.12989062810954,0,NA,NA,NA,NA,NA,0,0,0,0,0,7.09289232138446,6.24410451706627,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.51618695,86.01712936,7.98555944862176,5.50379598375548,89.80933349,2.72743677596385,7462
"11",2016-08-01,"040072","L",24,117,919147846,38297826.9166667,0,1835878172,6.43075164938155,6.43075164938155,6.43075165080678,0,NA,NA,NA,NA,NA,0,0,0,0,0,6.43075164938155,6.41647005192295,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.51618695,86.01712936,7.98555944862176,5.50379598375548,89.80933349,2.72743677596385,7462
"11",2016-09-01,"040002","L",20,216,684675655,34233782.75,0,2577504915,5.09915804685651,5.09915804685651,0.928453173933869,0,NA,NA,NA,NA,NA,0,0,0,0,0,5.09915804685651,4.79945968474141,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.63394004,87.06706017,11.1159506364679,6.40120684614438,90.35774385,2.96894929974091,7462
"11",2016-09-01,"040012","L",39,1170,1183677360,30350701.5384615,96654201,9804811817,6.00164428890488,6.00164428890488,6.00164428928505,0.98578333581494,NA,NA,NA,NA,NA,0,0,0,0,0,6.00164428890488,6.313298116564,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.63394004,87.06706017,11.1159506364679,6.40120684614438,90.35774385,2.96894929974091,7462
"11",2016-09-01,"040014","L",35,638,1045190855,29862595.8571429,0,4902587919,6.79330156453579,6.79330156453579,5.66259849738161,0,NA,NA,NA,NA,NA,0,0,0,0,0,6.79330156453579,6.30998497292936,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.63394004,87.06706017,11.1159506364679,6.40120684614438,90.35774385,2.96894929974091,7462
"11",2016-09-01,"040021","L",3,28,93734735,31244911.6666667,0,333101485,6.51961920679671,6.51961920679671,4.74285361771173,0,NA,NA,NA,NA,NA,0,0,0,0,0,6.51961920679671,5.46535738386821,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.63394004,87.06706017,11.1159506364679,6.40120684614438,90.35774385,2.96894929974091,7462
"11",2016-09-01,"040044","L",11,66,390419662,35492696.5454545,0,1547286633,6.05251707996714,6.05251707996714,4.21662297581724,0,NA,NA,NA,NA,NA,0,0,0,0,0,6.05251707996714,6.39057745931341,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.63394004,87.06706017,11.1159506364679,6.40120684614438,90.35774385,2.96894929974091,7462
"11",2016-09-01,"040072","L",20,97,503906959,25195347.95,0,1601375333,6.84252578069675,6.84252578069675,6.84252578262171,0,NA,NA,NA,NA,NA,0,0,0,0,0,6.84252578069675,6.21993230597472,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.63394004,87.06706017,11.1159506364679,6.40120684614438,90.35774385,2.96894929974091,7462
"11",2016-10-01,"040002","L",13,166,609648506,46896038.9230769,0,1777216736,6.27669601516255,6.27669601516255,1.60081028067015,0,NA,NA,NA,NA,NA,0,0,0,0,0,6.27669601516255,6.43686219858066,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.24904358,87.24420596,9.72822404978571,6.70349415256612,90.90615422,3.06362321079874,7462
"11",2016-10-01,"040012","L",40,1164,1776191450,44404786.25,94925949,9623842815,6.31658288978927,6.31658288978927,6.31658288975549,0.986362213356661,NA,NA,NA,NA,NA,0,0,0,0,0,6.31658288978927,6.34652465658718,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.24904358,87.24420596,9.72822404978571,6.70349415256612,90.90615422,3.06362321079874,7462
"11",2016-10-01,"040014","L",36,676,1231724273,34214563.1388889,19973147,6197591607,7.21252961036678,7.21252961036678,6.46713143404945,0.322272719251796,NA,NA,NA,NA,NA,0,0,0,0,0,7.21252961036678,6.49759814541258,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.24904358,87.24420596,9.72822404978571,6.70349415256612,90.90615422,3.06362321079874,7462
"11",2016-10-01,"040021","L",1,2,11500000,11500000,0,29347799,6.87,6.87,6.87,0,NA,NA,NA,NA,NA,0,0,0,0,0,6.87,6.69584128649957,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.24904358,87.24420596,9.72822404978571,6.70349415256612,90.90615422,3.06362321079874,7462
"11",2016-10-01,"040044","L",3,29,173680254,57893418,0,481119881,6.85037247832445,6.85037247832445,2.05139622262413,0,NA,NA,NA,NA,NA,0,0,0,0,0,6.85037247832445,6.55265899370446,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.24904358,87.24420596,9.72822404978571,6.70349415256612,90.90615422,3.06362321079874,7462
"11",2016-10-01,"040072","L",21,93,630141909,30006757.5714286,0,1820632366,7.29277369088619,7.29277369088619,7.2927736917114,0,NA,NA,NA,NA,NA,0,0,0,0,0,7.29277369088619,6.88626064877292,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.24904358,87.24420596,9.72822404978571,6.70349415256612,90.90615422,3.06362321079874,7462
"11",2016-11-01,"040002","L",31,279,1374793943,44348191.7096774,0,3898644948,5.94025731017495,5.94025731017495,2.01988019742097,0,NA,NA,NA,NA,NA,0,0,0,0,0,5.94025731017495,5.56730918942826,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.88399324,88.31194674,10.7461804053522,7.87095664018098,91.61683394,3.30535106830176,7462
"11",2016-11-01,"040012","L",39,1143,1747104776,44797558.3589744,100680184,10458692588,6.72454728359119,6.72454728359119,6.72454728153064,0.962645982304877,NA,NA,NA,NA,NA,0,0,0,0,0,6.72454728359119,6.15961574859453,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.88399324,88.31194674,10.7461804053522,7.87095664018098,91.61683394,3.30535106830176,7462
"11",2016-11-01,"040014","L",31,711,1130450279,36466138.0322581,19973147,6048975081,7.35055100388896,7.35055100388896,6.34250889153878,0.330190598118617,NA,NA,NA,NA,NA,0,0,0,0,0,7.35055100388896,7.14029403103142,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.88399324,88.31194674,10.7461804053522,7.87095664018098,91.61683394,3.30535106830176,7462
