"scian_code","period","institution_code","firm_size","N","sum_loans","sum_disposition","mean_disposition","sum_past_due","sum_total","wa_interest_rate_d","wa_interest_rate_iv_d","wa_term_d","wa_past_due_pct","mean_atm","mean_est_pos","mean_branches","mean_transactions_atm","mean_total_staff","wa_atm","wa_est_pos","wa_branches","wa_transactions_atm","wa_total_staff","i_sector","i_other_sector","num_atm","num_est_pos","num_branches","num_transactions_atm","total_staff","Banorte","BBVA México","Citibanamex","HSBC","Inbursa","Santander","Scotiabank","S11","S21","S23","S31-33","S43-46","S48-49","S51","S52","S54","S61","S62","S71","S72","S93","year","A2016","A2017","A2018","A2019","A2020","A2021","industry_year","X11_2016","X21_2016","X23_2016","X31-33_2016","X43-46_2016","X48-49_2016","X51_2016","X52_2016","X54_2016","X61_2016","X62_2016","X71_2016","X72_2016","X93_2016","X11_2017","X21_2017","X23_2017","X31-33_2017","X43-46_2017","X48-49_2017","X51_2017","X54_2017","X62_2017","X71_2017","X72_2017","X52_2017","X61_2017","X93_2017","X11_2018","X21_2018","X23_2018","X31-33_2018","X43-46_2018","X48-49_2018","X51_2018","X54_2018","X61_2018","X62_2018","X72_2018","X71_2018","X93_2018","X52_2018","X11_2019","X21_2019","X23_2019","X31-33_2019","X43-46_2019","X48-49_2019","X51_2019","X54_2019","X61_2019","X62_2019","X71_2019","X72_2019","X93_2019","X52_2019","X11_2020","X21_2020","X23_2020","X31-33_2020","X43-46_2020","X48-49_2020","X51_2020","X54_2020","X61_2020","X62_2020","X71_2020","X72_2020","X93_2020","X52_2020","X11_2021","X21_2021","X23_2021","X31-33_2021","X43-46_2021","X48-49_2021","X51_2021","X54_2021","X62_2021","X72_2021","X61_2021","X71_2021","X52_2021","X93_2021","deflactor_adhoc","deflactor_inpp","inflacion_adhoc","inflacion_inpp","INPC","inflation","TCR","N_sect"
"11",2016-04-01,"040002","S",47,653,457034555,9724139.46808511,18544743,3777504510,6.81757382108668,6.81757382108668,14.5646984941871,0.490925767286509,NA,NA,NA,NA,NA,0,0,0,0,0,6.81757382108668,6.48421953273859,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.58583651,83.9183144,6.16509014803945,4.12148895276178,89.62527796,2.54157891729014,109.4838,8907
"11",2016-04-01,"040012","S",55,2590,1688523110,30700420.1818182,186902200,10605727340,4.47784932309869,4.47784932309869,5.64313291453855,1.76227611750011,NA,NA,NA,NA,NA,0,0,0,0,0,4.47784932309869,6.14647859461827,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.58583651,83.9183144,6.16509014803945,4.12148895276178,89.62527796,2.54157891729014,109.4838,8907
"11",2016-04-01,"040014","S",40,1202,686084682,17152117.05,94271399,4321133670,7.11205764028412,7.11205764028412,10.1709394161929,2.18163579744109,NA,NA,NA,NA,NA,0,0,0,0,0,7.11205764028412,4.71918514771869,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.58583651,83.9183144,6.16509014803945,4.12148895276178,89.62527796,2.54157891729014,109.4838,8907
"11",2016-04-01,"040021","S",23,1333,737941334,32084405.826087,20674731,2517862719,5.22904766360465,5.22904766360465,24.72385340323,0.821122249596325,NA,NA,NA,NA,NA,0,0,0,0,0,5.22904766360465,5.36243241073217,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.58583651,83.9183144,6.16509014803945,4.12148895276178,89.62527796,2.54157891729014,109.4838,8907
"11",2016-04-01,"040044","S",1,3,2900000,2900000,0,18614924,7.62,7.62,18,0,NA,NA,NA,NA,NA,0,0,0,0,0,7.62,5.83877018687535,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.58583651,83.9183144,6.16509014803945,4.12148895276178,89.62527796,2.54157891729014,109.4838,8907
"11",2016-04-01,"040072","S",28,1308,475862359,16995084.25,66780930,2956174507,7.40607670782383,7.40607670782383,9.26561727064443,2.2590320646453,NA,NA,NA,NA,NA,0,0,0,0,0,7.40607670782383,7.12732740725639,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.58583651,83.9183144,6.16509014803945,4.12148895276178,89.62527796,2.54157891729014,109.4838,8907
"11",2016-05-01,"040002","S",63,739,749192370,11891942.3809524,17842873,4875802049,5.31058001747936,5.31058001747936,13.2446406895468,0.365947444557547,NA,NA,NA,NA,NA,0,0,0,0,0,5.31058001747936,5.9191172703933,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.15340069,84.52926852,11.1567288734652,5.02329241222026,89.22561452,2.59666217143374,113.8791,8907
"11",2016-05-01,"040012","S",58,2630,1931207995,33296689.5689655,214242687,10491147566,5.17308340172339,5.17308340172339,6.85854648297477,2.04212823861446,NA,NA,NA,NA,NA,0,0,0,0,0,5.17308340172339,6.1943029215832,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.15340069,84.52926852,11.1567288734652,5.02329241222026,89.22561452,2.59666217143374,113.8791,8907
"11",2016-05-01,"040014","S",53,1892,1197781287,22599646.9245283,109743386,6563716177,6.82004293487514,6.82004293487514,9.92968063292176,1.67197031438613,NA,NA,NA,NA,NA,0,0,0,0,0,6.82004293487514,4.70687888865484,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.15340069,84.52926852,11.1567288734652,5.02329241222026,89.22561452,2.59666217143374,113.8791,8907
"11",2016-05-01,"040021","S",31,1608,1102278536,35557372.1290323,95564875,3136832696,5.28574501352714,5.28574501352714,24.3938584738985,3.04654038839437,NA,NA,NA,NA,NA,0,0,0,0,0,5.28574501352714,5.25124065459255,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.15340069,84.52926852,11.1567288734652,5.02329241222026,89.22561452,2.59666217143374,113.8791,8907
"11",2016-05-01,"040044","S",2,7,61300000,30650000,0,224365274,5.7410277324633,5.7410277324633,34.3458401305057,0,NA,NA,NA,NA,NA,0,0,0,0,0,5.7410277324633,5.8508258572364,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.15340069,84.52926852,11.1567288734652,5.02329241222026,89.22561452,2.59666217143374,113.8791,8907
"11",2016-05-01,"040072","S",38,1346,822241118,21637924.1578947,61995808,3188270371,6.78950664152994,6.78950664152994,5.49039440520901,1.9444965697986,NA,NA,NA,NA,NA,0,0,0,0,0,6.78950664152994,6.91821825808229,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.15340069,84.52926852,11.1567288734652,5.02329241222026,89.22561452,2.59666217143374,113.8791,8907
"11",2016-06-01,"040002","S",17,189,57804990,3400293.52941176,0,615479979,7.61042937902074,7.61042937902074,4.26460876474505,0,NA,NA,NA,NA,NA,0,0,0,0,0,7.61042937902074,8.43062167311066,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.633379,85.335477,8.84968792690628,5.60128654815099,89.32402789,2.53798789510662,117.9646,8907
"11",2016-06-01,"040012","S",22,468,213324283,9696558.31818182,77596848,1351315272,6.05971826732918,6.05971826732918,6.05971826939177,5.74232006459555,NA,NA,NA,NA,NA,0,0,0,0,0,6.05971826732918,9.89598126645144,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.633379,85.335477,8.84968792690628,5.60128654815099,89.32402789,2.53798789510662,117.9646,8907
"11",2016-06-01,"040014","S",34,2474,555011561,16323869.4411765,84155624,4841040253,10.527839583111,10.527839583111,9.31385517030698,1.73837893514413,NA,NA,NA,NA,NA,0,0,0,0,0,10.527839583111,10.9269862214677,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.633379,85.335477,8.84968792690628,5.60128654815099,89.32402789,2.53798789510662,117.9646,8907
"11",2016-06-01,"040021","S",32,698,36252545,1132892.03125,67124069,378273791,15.8922956664146,15.8922956664146,14.1554424937615,17.7448373630517,NA,NA,NA,NA,NA,0,0,0,0,0,15.8922956664146,12.4961597700592,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.633379,85.335477,8.84968792690628,5.60128654815099,89.32402789,2.53798789510662,117.9646,8907
"11",2016-06-01,"040036","S",1,4,1e+07,1e+07,0,40382770,7.59,7.59,7.59,0,NA,NA,NA,NA,NA,0,0,0,0,0,7.59,7.30611921622897,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.633379,85.335477,8.84968792690628,5.60128654815099,89.32402789,2.53798789510662,117.9646,8907
"11",2016-06-01,"040044","S",5,14,26835545,5367109,13164793,174427744,8.20999451101142,8.20999451101142,8.20999446815781,7.54741917661906,NA,NA,NA,NA,NA,0,0,0,0,0,8.20999451101142,5.32426339678701,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.633379,85.335477,8.84968792690628,5.60128654815099,89.32402789,2.53798789510662,117.9646,8907
"11",2016-06-01,"040072","S",37,627,226739368,6128091.02702703,66469904,1323477732,9.5571311291209,9.5571311291209,9.55713115509787,5.02236663245952,NA,NA,NA,NA,NA,0,0,0,0,0,9.5571311291209,11.365837266977,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.633379,85.335477,8.84968792690628,5.60128654815099,89.32402789,2.53798789510662,117.9646,8907
"11",2016-07-01,"040002","S",15,154,23726892,1581792.8,0,429840750,8.6887663264114,8.6887663264114,7.68687201003824,0,NA,NA,NA,NA,NA,0,0,0,0,0,8.6887663264114,9.13251289227512,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.88806198,85.7374407,6.15602319992719,5.50202178726254,89.55691448,2.65482915723581,116.9815,8907
"11",2016-07-01,"040012","S",26,545,76565693,2944834.34615385,101334411,1352428800,7.19493298793756,7.19493298793756,7.19493299694943,7.49277233670268,NA,NA,NA,NA,NA,0,0,0,0,0,7.19493298793756,9.91413766941596,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.88806198,85.7374407,6.15602319992719,5.50202178726254,89.55691448,2.65482915723581,116.9815,8907
"11",2016-07-01,"040014","S",34,2325,367639836,10812936.3529412,136539117,3887879045,11.1914312607571,11.1914312607571,9.67652820680728,3.51191781996397,NA,NA,NA,NA,NA,0,0,0,0,0,11.1914312607571,9.07305286329145,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.88806198,85.7374407,6.15602319992719,5.50202178726254,89.55691448,2.65482915723581,116.9815,8907
"11",2016-07-01,"040021","S",24,630,44677415,1861558.95833333,64451724,278275016,13.3060407530292,13.3060407530292,7.66579595081765,23.161160828035,NA,NA,NA,NA,NA,0,0,0,0,0,13.3060407530292,14.6845998695737,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.88806198,85.7374407,6.15602319992719,5.50202178726254,89.55691448,2.65482915723581,116.9815,8907
"11",2016-07-01,"040044","S",6,14,207786901,34631150.1666667,13392304,291490279,5.68189157997019,5.68189157997019,5.68189157891142,4.59442560003862,NA,NA,NA,NA,NA,0,0,0,0,0,5.68189157997019,6.58400722349078,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.88806198,85.7374407,6.15602319992719,5.50202178726254,89.55691448,2.65482915723581,116.9815,8907
"11",2016-07-01,"040072","S",38,652,222126620,5845437.36842105,60904775,1332249502,8.76903995910081,8.76903995910081,8.76903996918515,4.57157423655017,NA,NA,NA,NA,NA,0,0,0,0,0,8.76903995910081,11.2854178015143,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.88806198,85.7374407,6.15602319992719,5.50202178726254,89.55691448,2.65482915723581,116.9815,8907
"11",2016-08-01,"040002","S",16,187,175635110,10977194.375,214940,587777826,6.82744273334642,6.82744273334642,5.81997531700809,0.0365682389658571,NA,NA,NA,NA,NA,0,0,0,0,0,6.82744273334642,8.75762738767251,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.51618695,86.01712936,7.98555944862176,5.50379598375548,89.80933349,2.72743677596385,116.1691,8907
"11",2016-08-01,"040012","S",26,587,255122772,9812414.30769231,89605351,1408324694,7.15786355155313,7.15786355155313,7.15786355598237,6.36254916084004,NA,NA,NA,NA,NA,0,0,0,0,0,7.15786355155313,9.29123758898355,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.51618695,86.01712936,7.98555944862176,5.50379598375548,89.80933349,2.72743677596385,116.1691,8907
"11",2016-08-01,"040014","S",31,2205,623901625,20125858.8709677,132173072,3625796757,10.7650094044554,10.7650094044554,9.78935360362301,3.64535247997079,NA,NA,NA,NA,NA,0,0,0,0,0,10.7650094044554,11.3260635150903,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.51618695,86.01712936,7.98555944862176,5.50379598375548,89.80933349,2.72743677596385,116.1691,8907
"11",2016-08-01,"040021","S",24,619,78191513,3257979.70833333,62958014,293976973,10.7794698975834,10.7794698975834,3.73287042034856,21.4159678418078,NA,NA,NA,NA,NA,0,0,0,0,0,10.7794698975834,10.1438479485682,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.51618695,86.01712936,7.98555944862176,5.50379598375548,89.80933349,2.72743677596385,116.1691,8907
"11",2016-08-01,"040036","S",1,5,3e+06,3e+06,357486,3466206,6.05,6.05,6.05,10.3134666548959,NA,NA,NA,NA,NA,0,0,0,0,0,6.05,7.68605304474865,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.51618695,86.01712936,7.98555944862176,5.50379598375548,89.80933349,2.72743677596385,116.1691,8907
"11",2016-08-01,"040044","S",8,24,161969626,20246203.25,13447488,497953050,7.55493778716264,7.55493778716264,7.55493778815048,2.70055339554603,NA,NA,NA,NA,NA,0,0,0,0,0,7.55493778716264,6.53564799144532,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.51618695,86.01712936,7.98555944862176,5.50379598375548,89.80933349,2.72743677596385,116.1691,8907
"11",2016-08-01,"040072","S",37,635,195778924,5291322.27027027,65821287,1397898686,9.17501187369893,9.17501187369893,9.17501192825026,4.70858780104755,NA,NA,NA,NA,NA,0,0,0,0,0,9.17501187369893,11.2741052092289,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1,0,0,0,0,0,"11_2016",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.51618695,86.01712936,7.98555944862176,5.50379598375548,89.80933349,2.72743677596385,116.1691,8907
